Date;Text;likes;retweets;replys
2018-10-17;das studium für hebammen kann nur angebot und nicht pflicht sein. viel wichtiger ist eine bessere bezahlung der hebammen und der kliniken für geburten. wir müssen mehr bringen. nicht die hebammen ;63;7;22
2018-10-16;vwchef übersieht die tausenden menschen die durch seine betrugsautos krank wurden oder starben. und diejenigen die ihr gespartes verloren durch wertverlust. mit der haltung werden die vw arbeitsplätze sogar durch mangel an innovation und ideen zerstört ;269;61;58
2018-10-15;wir müssen das bafög noch vor beginn des sommersemesters 2019 erhöhen. bei den mieten von heute kann man in vielen städten vom bafög nicht leben. das drängt untere mittelschicht aus dem studium.  ;198;35;42
2018-10-15; hilde matheis ohne funktion in partei oder fraktion in den wahlkämpfen in bayern und hessen ohne rolle kritisiert die eigene spitze groko ausstieg auch durch austausch spitzenpersonal. ein so unsolidarisches verhalten kurz vor hessen wahl ist dumm schadet allen;6;1;17
2018-10-15;dobrindt nennt günther einen genossen der offenbar dumme ratschläge gebe. das ist für ihn ein schimpfwort. der streit in der union geht offenbar weiter. politischer selbstmord. ;45;11;54
2018-10-15;in gesundheitspolitik liefern wir als groko. parität höhere pflegebezahlung tarife personalstandards schnelle facharzttermine. wenn groko noch bis sommer durchhält schaffen wir noch halbierung beitragssätze betriebsrenten patientendaten auf handy. ;29;4;32
2018-10-15;ja maaßen als staatssekretär war ein fehler. dennoch seehofer und scheuer haben es geschafft die in anderen bereichen gute arbeit der groko in den dreck zu ziehen. seehofer durch seinen stupiden ! afdpopulismus audibwwknechtschaft. danke dafür. ;123;31;123
2018-10-14;bei anne will kritisiert meuthen die teilnahme der grünen an der unteilbardemo weil dort gewaltbereite dabei gewesen wären. was für eine heuchelei wenn die afd doch mit nazis und rechtsradikalen aller art auftritt. auf offener straße hooligans eingeschlossen;647;112;54
2018-10-14;ein billiger spott auf unsere kosten. nirgendwo wird mehr endlich mehr sacharbeit angemahnt und zwar zu recht als in der zeit. ;21;2;36
2018-10-14;wahlergebnis in bayern wirkt verheerend. nur zwei lichtblicke. die hohe wahlbeteiligung und dass afd schwächer als befürchtet. den grünen glückwunsch. wir müssen jetzt erst recht für hessen kämpfen. jetzt gilt erst hessen dann analyse. es geht um zukunft der sozialdemokratie;228;32;145
2018-10-13;der von erdogan freigelassene pfarrer brunson kniet dankbar vor trump und spricht ein gebet. was für eine extrem unwürdige geste. verständlich aber schmerzhaft beim ansehen. ein symbol leider für die hilflosigkeit der kirchen in der gewalt der diktatoren ;73;12;54
2018-10-13;weil zu viel strom aus braunkohle kommt zögern viele beim umstieg auf elektroauto. indirekt arbeiten braunkohle und autoindustrie hand in hand. verlierer sind gesundheit und umwelt. wir müssen so schnell wie möglich die braunkohlegebiete umstrukturieren  ;55;12;18
2018-10-13;das ist hoffentlich der beginn einer großen gegenbewegung. rechtsruck ist eine schande für deutschland. manipulation lüge hetze und hass sind mit der afd in den bundestag gekommen. nur von der straße aus kann das beendet werden. die stimmung muss drehen ;332;69;91
2018-10-13;dass es teurer wird ist sicher. wann wir von dort abfliegen eine ganz andere geschichte... ;13;1;14
2018-10-13;hier stimme ich der fdp zu. das ist meine persönliche position. als fraktion haben wir uns dazu noch nicht positioniert. aber das geltende recht darf nicht von minister spahn einfach ausgesetzt werden. wir dürfen recht nicht beugen in demokratie ;56;13;11
2018-10-12;ärzte die über gesetzlich erlaubte abtreibung informieren müssen straffrei bleiben. müssen das gesetz sofort ändern. alles andere wäre ein angriff auf die rechte von frauen. sie sollen nichts wissen. dann treiben sie auch nicht ab ist unethische haltung ;338;78;24
2018-10-12;in uk werden in ukbiobank detaillierte daten von 500.000 anonymen freiwilligen über jahrzehnte ausgewertet. dies ist der mit abstand! wertvollste datensatz in der ganzen medizin. das brexit land stellt daten wissenschaft international zur verfügung.  ;15;3;1
2018-10-12;wenn bluttests auf downsyndrom nicht für gesetzlich versicherte bezahlt würden hielten wir diese eltern gezielt unwissend. das wäre unethisch. wissen dürften dann nur privatversicherte. das wäre ungerecht dazu. wir müssen förderung von menschen ausbauen ;17;2;5
2018-10-12;afd ist sich für nichts zu schade. sie täuscht im osten kümmererpartei vor. beantragt dann aber im bundestag sofort den soli abzuschaffen. zweck ist die gekaufte gezielte facebook werbung mit der forderung in bayern kurz vor der wahl. wählermanipulation ;27;6;20
2018-10-11;wenn wagenknecht eine demonstration für bürgerkriegsflüchtlinge mit dem argument ablehnt wir können nicht alle nehmen argumentiert sie genau wie afd. daher lobt gauland sie. trotzdem ist ihre position einer weltoffenen menschlichen linken nicht würdig ;48;17;69
2018-10-11;afd will ehe für alle wieder abschaffen. der afd redner brandner hat angst vor 60 geschlechtern die in zukunft heiraten dürften oder vielehen. seine rede im plenum gerade enthält viel krudes wirres zeug. klar ist es geht immer darum andersdenkenden ihre freiheit zu nehmen;2271;365;101
2018-10-11;respekt für kardinal marx. kein christ kann hinnehmen dass wir zur abschreckung potentieller flüchtlinge frauen und kinder gezielt ertrinken lassen. die spende ist ein großartiges signal an die retter. sie retten nicht nur die flüchtlinge sondern auch unsere würde. ;119;32;38
2018-10-11;hier meine rede zur doppelverbeitragung der betriebsrenten. sie muss dringend abgeschafft werden. eine ungerechte belastung gerade von rentnern. über der beitragsbemessungsgrenze zahlen einkommensstarke gar nicht betriebsrentner aber doppelt ;34;3;11
2018-10-11;der papst macht ärzte die geltendes recht umsetzen und dabei frauen in verzweiflung helfen zu mördern. das ist eine große enttäuschung insbesondere für einen papst der für arme sehr viel getan hat. schade. er zerstört seine eigene glaubwürdigkeit  ;123;27;33
2018-10-11;die organisation von denunziation durch kinder ist besonders schäbig. sie erinnert an stasi und nazi methoden. kinder dürfen nicht zu spitzeln erzogen werden.  ;112;31;25
2018-10-11;scheuer dem wir verdanken dass es seit monaten keine lösung gegen fahrverbote gibt kritisiert jetzt dass wir die umwelt retten statt die gesetzlose autoindustrie zu schonen. wir machen hier den fatalen eindruck von den lobbyisten vorgeführt zu werden.  ;203;50;51
2018-10-10;die autoindustrie will sich über politik und recht wegsetzen. macht bei umrüstung nicht mit. dann müssen wir vielleicht 5000 euro strafe pro manipulierten auto verhängen. dann muss man zahlen. von dem geld könnten wir dann die umrüstung finanzieren. ;72;24;26
2018-10-09;höhere senkung von mindestens 40  wäre richtig gewesen. auch für unsere autoindustrie. der passive widerstand gegen alles was moralisch und technisch richtig wäre ist ein armenzeugnis. lobbyismus und betrug statt innovation. hier geht eine ära zu ende.  ;85;19;24
2018-10-09;unsere fahrzeuge der fahrbereitschaft sind natürlich alle für alle straßen berlins geeignet. ein hohn dass die union bei umrüstungen nicht bereit ist mehr druck auf die betrugsfirmen zu machen. wir leiden als groko unter der haltung der csu erneut. scheuer hätte handeln müssen;90;9;23
2018-10-09;schadstoffe an den betroffenen straßen schaden besonders kindern alten menschen radfahrern und den pendlern selbst. besonders das gehirn und die gefäße werden beschädigt. für die adern hilft sport u gute ernährung. für das gehirn gibt es keine vorbeugung ;32;11;28
2018-10-09;ein normalverdiener hat natürlich nicht das format eines solchen mannes und muss oft zwei jobs machen um die familie nur durchzubringen. rwe und cdunrw sind dank der guten leistung von golland sogar im freien fall. ein mehrleister hoffentlich findet laschet noch weitere ;81;21;17
2018-10-08;karsten hilse von der afd belehrt uns gerade in der tagesschau dass co2 nicht der grund für den klimawandel sei. ist es vielleicht die körpertemperatur der asylsuchenden in europa? wer so eine partei wählt wählt abschied von der demokratie menschlichkeit und vernunft;1778;321;121
2018-10-08;die untergrenzen in der pflege haben wir schon in der letzten legislaturperiode beschlossen. sie wurde von krankenhäusern und kassen nicht umgesetzt. daher jetzt die umsetzung qua gesetz. die überlastung des pflegepersonals muss sofort beendet werden. ;50;13;27
2018-10-08;guter wie peinlicher beitrag in der zeit. in den spitzenpositionen der bundesregierung gibt es kaum frauen. bei den staatssekretären seit 1949 nur eine frau mehr als männer mit namen karl. quoten wären sinnvoll da die qualifikationen da sind ;37;10;25
2018-10-08;am sonntag gaben die bläck fööss ein benefizkonzert für die umweltverbände in leverkusen die dort für bessere luft kämpfen. ich habe vor ihrem auftritt über die gesundheitsgefahren feinstaub kurz geredet. massive erleichterung im publikum als klar wurde dass ich nicht singe ;65;9;5
2018-10-07;mehr als 80  der bevölkerung wollen die energiewende. sie sind weiter als laschet und lindner die bei annewill den kohleabbau stur verteidigen. wir müssen für die beschäftigten arbeit schaffen die wertvoller ist als besonders dreckige klimaschädliche energie zu produzieren;300;50;76
2018-10-07;lindner erklärt bei annewill dass co2 ausstoß in deutschland keine rolle spiele weil die klimaziele für europa alleine zählten. wir sparen dann verbrauchen andere mehr. nach der logik würde keiner sparen. es gäbe ein wettrennen um dreckige billige energie. steinzeitwirtschaft;176;16;20
2018-10-07;deutschland hat eine besonders hohe pro kopf versorgung mit psychotherapeuten. trotzdem warten die patienten monate auf ersten termin. wir müssen daher die organisation und bezahlung der psychotherapie besser steuern. auch eine ausbildungsreform wird sehr bald kommen. ;22;7;26
2018-10-07;wenn krkarrenbauer jetzt den doppelpass in frage stellt weil ihr erdogans politik missfällt ist das populismus pur. erstens macht merkel mit erdogan geschäfte. und zweitens sollen es nicht die gut integrierten türken in deutschland ausbüßen müssen  ;39;9;33
2018-10-07;gauland hat völlig recht. wir riskieren gerade inneren frieden meinungs und religionsfreiheit. nämlich durch seine permanente unwahre hetze gegen presse andersdenkende ausländer den islam und muslimische frauen. nichts würde dem inneren frieden mehr dienen als sein rückzug ;428;102;75
2018-10-07;auch ich finde den rodungsstopp richtig bin froh. trotzdem auch die grünen haben mitgetragen in der landesregierung dass heute 90  des waldes schon weg sind. diejenigen die wie der grüne exminister remmel damals die genehmigung gaben feiern sich heute vor ort. ;36;10;20
2018-10-06;afd will die demokratie von innen aus abschaffen sie ist brandgefährlich. schaffen könnte sie es ausschließlich mit hilfe der cdu. weil sonst keine demokratische partei jemals mit afd regieren würde. daher muss sich die cdu ganz klar bekennen. sonst dient sie der nazivorhut ;373;100;88
2018-10-06;spahns weltpolitische offensive ginge ja noch in ordnung wenn er sich in den ländern umsehen würde wo derzeit kinder und alte durch krieg und seuchen umkommen. aber der versuch sich ausgerechnet den schergen von trump anzudienen ist tatsächlich peinlich ;73;16;16
2018-10-06;laschet und reul haben bedenkliches verhältnis zu gerichten. schnelle abschiebung gegen gerichtsbeschluss schnelle rodung vor gerichtsurteil reul und laschet wollen fakten schaffen.  es ist gefährlich wenn unabhängige gerichte und bevölkerung übergangen ;81;21;13
2018-10-05;norbert röttgen gibt ein interview was mutig gewesen wäre vor 4 jahren. jetzt ist spahn der den mut hatte in der union an ihm vorbei gezogen. too little too late wie es die außenpolitik so gerne sagt. ;36;7;9
2018-10-05;50.000 vergewaltigte frauen zu operieren ist eine unfassbare leistung und auch psychische und menschliche herausforderung. und ein opfer das zur aktivistin wird ist ein vorbild für alle opfer von brutaler gewalt. ideale wahl nicht wieder ein staatschef ;31;4;3
2018-10-05;der koalitionsvertrag deckt die waffenlieferungen an saudi arabien nicht ab. der inhumane krieg im jemen macht die lieferung unmoralisch. dort sterben kinder und frauen qualvoll an seuchen. wir können und müssen ein zeichen setzen. ;44;9;24
2018-10-05;rodungsstopp per gericht ist gut und richtig. rodung scheint willkürlich um ein exempel zu statuieren durch rwe. wald sollte weg obwohl man kohle dort nie gefördert hätte. es sollte gezeigt werden proteste zwecklos weil wir sind stärker. das ist falsch ;121;24;21
2018-10-05;ada health app statt arzt. artikel lohnt sich weil faire beschreibung. die app wird helfen zurvorbereitung eines arztbesuchs. aber die erfahrungen mit top ki systemen wie ibm watson zeigen aber dass es keinen arzt ersetzen wird. untersuchung fehlt dafür ;10;0;3
2018-10-05;söder gibt die bayern wahl schon verloren. es stimmt dass auch berlin anteil an den umfragen hat. nämlich weil er und seehofer in richtung afd geschielt haben und chaos in die arbeit brachten. dazu kommen seehofers und scheuers ministerminderleistungen ;292;70;100
2018-10-04;die nachrüstung muss gegen die industrie durchgesetzt werden. der austausch eines diesel mit schlechten filter gegen einen benziner ganz ohne filter ist medizinisch und ökologisch geradezu absurd. ;33;11;8
2018-10-04;staatliche jobs für langzeitarbeitslose die es nicht mehr in den ersten arbeitsmarkt schaffen helfen den arbeitslosen ihre würde zu behalten. auch können diese jobs wichtige lücken in der versorgung schließen. hoffe das projekt wird erfolg  ;41;10;21
2018-10-04;jüdische bürger in deutschland sollten die rassistische afd mit ihrer nazinähe auf keinen fall aufwerten. übergriffe auf juden toleriert keine demokratische partei. die heuchlerische hilfe der afd brauchen wir nicht denen geht es nur um islamhetze ;100;33;207
2018-10-03;wenn bmw nachrüstung ablehnt sollten die besitzer das fabrikat wechseln. die betrogenen kunden dürfen nicht zum teuren neukauf gezwungen werden. die haltung von bmw ist unverschämt. bürger werden bei kleinem betrug hart bestraft. bmw will man dafür geld ;79;20;22
2018-10-03;demo gegen rechts in leverkusen. gleich kommt meine rede. wir dürfen nicht zulassen dass unsere werte von wenigen nazis ausgehöhlt werden. alle demokratischen parteien dgb verdi und die engagierten bürger sind da. die nazi die zum trauermarsch aufgerufen haben klare minderheit ;232;24;79
2018-10-03;heute demo gegen rechts in leverkusen. werde da sein. gewalttaten einzelner verbrecher egal welcher hautfarbe für nazipropaganda zu nutzen nehmen wir nicht hin. wir wollen keine nazis und auch keine afd die ihnen eine machtbasis im parlament schafft ;62;16;16
2018-10-03;im zug von lindau nach ulm hatte ich am sonntag kaum länger als 5 min netzempfang. söders hybris erinnern an den transrapid der ... vom bahnhof in münchen ich meine... nie weggestottert ist. markus söder ersetzt perry rhodan als unser mann im universum bastei verlag  ;105;15;34
2018-10-02;spurwechsel für besonders gut integrierte flüchtlinge mit arbeitsplatz schulden wir auch den handwerksbetrieben die für uns diese integration geleistet haben und jetzt die arbeitskräfte nicht verlieren wollen. sie haben investiert und sehr geholfen.  ;32;2;21
2018-10-02;vor jahren bedeutete das rote wc zeichen im regionalzug noch dass die toilette besetzt ist. heute heißt es natürlich dass die toilette nicht mehr funktioniert und dass sich das auch nie mehr ändern wird ;25;2;14
2018-10-02;was für eine geringschätzung der frauen. es sind doch eher die im haushalt meist ungeübten männer die sich die finger verbrennen und den flexiblen biegsamen längeren anzünder brauchen könnten. dazu die farben  ;29;1;23
2018-10-02;wenn die deutschen autokonzerne nicht mitziehen sondern den kunden hängen lassen kann man nur hoffen dass ausländische anbieter die lücke auszunutzen wissen. es gibt offenbar eine sture suizidale haltung besonders bei mercedes und bmw. ;35;1;21
2018-10-02;2 punkte hier besonders wichtig und von spd durchgesetzt der wagen kann auch gegen schadstoffarmen gebrauchten eingetauscht werden. damit weniger umweltbelastung durch unnötige verschrottung fast neuer gebrauchter. und die umrüstung zu lasten hersteller ;16;2;11
2018-10-02;wie könnte es denn anders sein. so kennen wir sie doch unsere feiglinge. trotzdem haben sie in der sache hier klar recht. auch wenn mein lob ihnen nicht hilft. es ist ehrlich gemeint ;13;2;6
2018-10-02;diese recherche ist leider zutreffend. oft werden medikamente im wert von 100.000 euro verabreicht und bezahlt. diese krebsmedikamente für die es gestern den nobelpreis gab sind aber abgelaufen. keine wirkung megaprofit. der patient erfährt nichts  ;18;15;14
2018-10-02;finde es nicht gerade sympathisch die repräsentanten der ersten amerikanischen regierung zu hofieren die in amerika die demokratie überwinden will. kein amerikanischer hoffnungsträger liefe hier der afd nach. das grenzt leicht an naive wichtigtuerei ;99;30;46
2018-10-01;wenn wir auch nicht immer einer meinung sind diese klare argumentation und haltung müsste man von der cdu heute hören. ;26;3;9
2018-10-01;spd ist die partei die die meisten menschen in deutschland nicht für grundsätzlich unwählbar halten. wir müssen das riesige potential in zukunft besser nutzen. in der groko ist das schwer. aber das ist ein bündnis auf zeit. jetzt müssen wir für den bürger das beste draus machen ;197;50;204
2018-10-01;super! gratuliere. ich kenne keinen lebenden mediziner der nobelpreis in medizin mehr als jim allison verdient. habe seine ernennung schon vor drei jahren in meinem buch die krebsindustrie vorhergesagt. er hat die moderne krebsimmuntherapie  ermöglicht ;31;5;6
2018-10-01;die bild zeitung hat maaßen mit jeder zeile gegen kritik an seinem versagen und rechte sympathie verteidigt. die linie des blattes gegen neonazis war in der vergangenheit oft viel angemessener. jetzt wäre hier gelegenheit mal nachzudenken  ;54;16;24
2018-10-01;trotzdem dürfen wir nicht nur mit putin und assad verhandeln. das wären wahrscheinlich unserer einzigen diplomatischen beziehungen wenn die afd regieren würde. ;23;3;23
2018-09-30;kritik umweltschutz organisationen würden glyphosat krebsgefahr vorwerfen um geld zu machen ist zu platt und erinnert an vorwurf der afd zum thema stickoxide als geschäftsmodell der deutschen umwelthilfe. unabhängige studien laufen viel zu spät begonnen  ;18;4;8
2018-09-30;hardwarenachrüstungen ökologischökonomisch besser. es kommt zu massenverschwendung von ressourcen plus 100.000 km co2 ausstoß durch jeden unnötigen neuwagen. wegwerfen fast neuer autos statt nachrüsten ist lobbyismus pur. energiewende scheitert weiter ;63;17;21
2018-09-29;unglaublich. meuthen ist empört dass er im fitnessstudio in kehl nicht trainieren darf weil man hetzer von der afd dort nicht gerne sieht. darüber kann man geteilter meinung sein. aber dass er dann sein schicksal mit dem der verfolgten juden durch nazis vergleicht ist pervers ;376;110;72
2018-09-29;ich lebe in köln nicht weit von der moschee entfernt. köln ist weltoffen integration der deutschtürken funktioniert sehr gut seit jahrzehnten. daran wird auch der missglückte start der moschee nichts ändern. trotzdem wünsche ich der moschee noch stätte der begegnung zu werden ;103;20;77
2018-09-29;grad den sozialistenhut der spd lindau bekommen. die sozialdemokratie darf auch ihr sozialistisches erbe nicht vergessen oder verleugnen. ;103;7;70
2018-09-29;man muss kein rassist oder halbnazi sein um auf deutschland seine kultur demokratie und menschen auch stolz im sinne von dankbar zu sein. umgekehrt ist man damit auch kein leugner des größten verbrechens.  ;30;7;17
2018-09-29;wir haben in groko beschlossen dass  sowohl bei stationären wie auch bei ambulanten pflege löhne nach tarif bezahlt werden müssen und die damit steigenden kosten von kasse und nicht von angehörigen bezahlt werden. sonst endet das lohndumping in pflege nie ;32;7;14
2018-09-28;für diese polizisten gilt sprichwörtlich sie sind dümmer als die polizei erlaubt. da hilft nur feuern  ;71;12;34
2018-09-28;die usa im moralischen freien fall. wenn der oberste richter durch meineid ins amt kommt drohen schwere zeiten. auch für europa. es zieht überall sturm auf. und wir beschäftigen uns nur mir der frage ob merkel 2015 anders hätte handeln müssen.  ;66;20;29
2018-09-28;morgen bekomme ich ehrung von spd den sozialistenhut. bin gespannt womit ich den wohl verdient habe. ;31;5;41
2018-09-28;in der woche fast spd festspiele im bundestag mietpreisbremse parität gkv pflegepersonalgesetz neue bildungskompetenz beim bund. alles forderungen die wir gegen konservative durchgesetzt haben. massive verbesserungen für arbeitnehmer und kinder. partei sollte mal stolz sein;274;62;81
2018-09-28;sowohl die aktivisten als auch die politik sind mit dem tod des journalisten fair und angemessen umgegangen. jetzt versucht ausgerechnet der verantwortliche minister für die eskalation daraus politischen vorteil zu gewinnen. unwürdig und billig herr reul ;40;7;14
2018-09-28;von der leyen setzt uns ständig unter druck mehr geld für rüstung. von ihr heißt es oft sie habe ambitionen für nato leitung. mein eindruck das bereits vorhandene geld muss erstmal effizienter eingesetzt werden.  lieber mehr geld in aufbau krisengebiete ;21;0;12
2018-09-27;artikel beschreibt es gut. in gkv sinken im alter das einkommen und der kassenbeitrag parallel. in der pkv sinkt das einkommen die pkv prämie steigt. daher durften pkv rentner früher zurück in die gkv. das ist gestoppt. fair wäre nur bürgerversicherung  ;35;9;8
2018-09-27;meine rede von heute zur verbesserung der bezahlung und den arbeitsbedingungen in der krankenpflege und der altenpflege. das wichtigste in 15 min. ein gesetz  was wir im koalitionsvertrag hart erkämpften. wirkt sich auf mehr als 1 mio pflegekräfte aus. wir haben geliefert! ;43;11;7
2018-09-27;habe in meiner rede zum pflegestärkungsgesetz gerade etwas getan was ich noch nie tat dem redner gehrke von der afd gedankt. es war die erste rede der afd wo es nur um die sache ging und nicht sofort um flüchtlinge und hetze. so müsste die debatte sein;187;10;69
2018-09-27;in dieser woche werden bei gesundheit gleich drei spd forderungen gesetz besserer zugang gkv zu fachärzten für abbau 2klassenmedizin parität in gkv und personalaufbau in der pflege. spahn hat in der vergangenheit alle drei punkte abgelehnt verteidigt sie jetzt aber geschickt;30;4;5
2018-09-27;nachrüstung ist ökologisch viel besser als austausch fast neuer autos. wegwerfen fast neuer autos ist verschwendung wertvoller rohstoffe und verbraucht durch autobau soviel co2 wie weitere 100.000 km mit dem alten fahren.  austausch ökologisch katastrophe  ;58;9;6
2018-09-26;die csu regiert in bayern und im bund. wieso kritisiert die csu ihre eigene integrationsarbeit? seehofer ist  für integration der hauptverantwortliche. bessere arbeit statt halbwahre bekannte sätze die keinem helfen. ;39;3;8
2018-09-26;wie tief ist cdu sachsen gesunken? kann sich vorstellen mit der den lokalen nazis nahestehenden afd koalition zu bilden. hauptsache machterhalt. afd will die demokratie überwinden. auch das hat sie mit nationalsozialisten gemeinsam. bündnisse unmoralisch  ;276;85;98
2018-09-26;schnelle vermittlung an fachärzte für gkv patienten hat spd in koa verhandlungen durchgesetzt zum abbau zweiklassenmedizin. damit verschwindet ein vorteil der pkv. ärzte die die regel boykottieren bekommen auch kein geld dafür und müssen länger arbeiten ;35;7;12
2018-09-26;katholische kirche setzt hier leider völlig unglaubwürdige signale. homosexueller mensch soll für sie nicht lehrer sein. klare diskriminierung. dagegen tritt aber wegen des tausendfachen missbrauchs von kindern kein einziger verantwortlich bischof zurück. ;237;74;30
2018-09-25;das ist wirklich eines der beeindruckendsten interviews im spiegel der letzten jahre. der redakteur war höflich und hartnäckig und hat eine sehr wichtig zeitzeugin gefunden von der man viel über den widerstand gegen hitler lernt. bescheiden und klug.  ;157;46;7
2018-09-25;kauder verliert gegen brinkhaus. das ist  keine gute nachricht für groko weil die abstimmung merkel wohl treffen soll und die zerrissenheit der union zeigt. jetzt heißt es keine schadenfreude. wir haben noch wichtige arbeit zu leisten;108;15;64
2018-09-25;diese woche ist die bisher am stärksten sozialdemokratische woche im bundestag. wohngipfel mit mietpreisbremse milieuschutz parität in gkv pflegepersonalstärkung mehr bildungskompetenz beim bund durch grundgesetzänderung. es wäre schade gewesen das alles für maaßen zu opfern;79;7;35
2018-09-25;umtauschaktionen sind eine massive verschwendung von geld und rohstoffen. wieso ein ganzes auto zerstören statt es mit einem filter zu versehen? so was ist nicht ökologisch sondern spitze der wegwerfgesellschaft. ;80;23;20
2018-09-25;studie vom mit in boston zeigt dass im alltag diesel bj bis 2015 16fach ! soviel nox ausstoßen wie im test. die firmen unterscheiden sich stark. die meisten todesopfer durch nox diesel gehen auf das konto von vw und renault. bmw weitaus weniger tote  ;25;11;23
2018-09-24;kein kommentar!  ;74;13;28
2018-09-24;mal im ernst glaubt den irgendwer wir oder merkel hätten maaßen lieber als staatssekretär gehabt wie als berater von seehofer? es ist traurig dass seehofer glaubt eine solche lüge würde gekauft. aber wir sind schon froh jetzt überhaupt eine lösung zu haben die ok ist ;93;17;77
2018-09-24;ich kenne keine app die mit 20 fragen die diagnose genauer trifft als viele ärzte obwohl ich den markt der medizinapps gut kenne. eine diagnose ohne gespräch und untersuchung führt fast nie zu einer brauchbaren diagnose. dass ich mal selbst die kollegen verteidigen muss... ;503;127;92
2018-09-24;merkel hilft andrea nahles nachdem sich der sturm legt. im sturm hätten wir ehrliche einlassung dass sie sich auch geirrt hat sehr gut brauchen können. ;31;5;23
2018-09-23;flottenerneuerung durch autoindustrie ist riesenschwindel. benziner schaden durch ihren feinstaub dem menschen mehr noch als nox. neue diesel kaum besser als alte. das ergebnis kunde verliert sein geld umweltschaden durch neuwagenproduktion profite  ;44;14;19
2018-09-23;ein zerbrechen der regierung wegen eines spitzenbeamten der das vertrauen der bundeskanzlerin und großen teilen der regierung verlor wäre international lächerlich gewesen. andere länder stehen vor größeren problemen. die lösung ist ok und akzeptabel;73;11;91
2018-09-23;die lebensversicherungen müssen in zukunft um existenz fürchten. dann wollen sie bestimmt steuergeld von uns zur rettung. oder verkauf nach china. bis dahin schütten sie nichts von gewinnen an kunden ab aber immer mehr an aktionäre. unethische gier. altmaier muss eingreifen ;32;5;5
2018-09-23;der moorbrand hat tonnenweise gefährlichen feinstaub freigesetzt dieser lagert sich für jahre in den gehirnen der menschen die das einatmen mussten. besonders kinder und alte menschen betroffen. sogar demenzrisiko. dazu kommt die co2 belastung für die umwelt. bundeswehr versagte;97;22;52
2018-09-23;jeden tag hört man die regierung sei instabil oder arbeite nicht. das stimmt nicht. es ist ausschließlich seehofer der immer wieder chaos produziert. daher hängt es von merkel und der csu ab ob sie das chaos weiter zulassen. dafür bekommen wir alle die quittung. auch union;343;73;104
2018-09-22;jedes wiederaufflammen des nationalsozialismus muss im ansatz konsequent bekämpft werden. von allen die weiter in frieden leben wollen. auch die innere loyalität der polizei ist hier gefordert. wir müssen mehr polizisten einstellen das ist auch klar ;177;35;38
2018-09-22;die ebikes wären auch für viele bmw suv kunden die bessere alternative. die kunden blieben gesund und uns würde stadt nicht verstopft. gesunde und pünktliche mitarbeiter damit man gewinn machen kann reicht nicht. ;20;3;15
2018-09-21;seehofer und merkel müssen eine andere lösung für maaßen akzeptieren. der erhalt der koalition bleibt das ziel. aber die entsorgung durch beförderung wird von bürgern nicht hingenommen. ;144;32;389
2018-09-21;lauterbach zu causa maaßen  scheitern der koalition wäre unverhältnismäßig ;13;2;41
2018-09-20;diesel autos können also bewiesen gut nachgerüstet werden. dann müssen sie nicht verschrottet werden und dürfen in innenstädte. die beste lösung für umwelt und besitzer. für die umbaukosten müssen die hersteller haften. bei neukauf gewinn durch betrug ;67;18;17
2018-09-20;der grünen politiker konstantin von notz geht mit andrea nahles fairer im interview um als unsere hilde mattheis. dieser mangel an solidarität in der öffentlichen auseinandersetzung ich spreche nicht von internen debatten ist teil unserer probleme.  ;32;2;64
2018-09-20;die saubere entsorgung von batterien ist ökologisch das kleinste problem im vergleich zur co2 verursachten erwärmung. das weiß natürlich auch weidel. sie will nur die menschen für dumm verkaufen. eine geringschätzung der afd wähler. keine partei manipuliert die eigenen wähler so ;130;18;44
2018-09-20;spahn darf sich über die kritik nicht wundern. die teilzeitarbeit ist ergebnis der erschöpfung der leute nicht mangel an disziplin oder organisation. mehrarbeit kann keine lösung sein. mehrlohn  mehrkräfte und mehrtarif sehr wohl  ;47;5;5
2018-09-20;gunther adler wird sehr geschätzt. wir werden gute funktion für ihn finden. seehofer hätte ihn ohne gründe immer entlassen können. in der stern redaktion die jetzt fassungslos reagiert war er sicher völlig unbekannt. ;17;0;9
2018-09-20;2. verfassungsschützer maaßen hätte es nicht erlaubt in groko zu bleiben. staatssekretär maaßen nicht wert parität rentenniveau mietpreisbremse kitaplätze verhindern syrieneinsatz bundeswehr und andere projekte zu opfern. wenn projekte durch können wir in 1 j entscheiden;35;10;45
2018-09-20;es stimmt bei causa maaßen geht es um verbleib in der groko. das muss die partei entscheiden. am montag vorstand. spd minister entscheiden das natürlich nicht. ich finde dass verfassungsschützer maaßen verbleiben nicht erlaubt hätte. 1 ;12;3;15
2018-09-19;handelsstreit durch trump syrienkrise in idlib brexit afd nazisprüche im bundestag mietexplosion etc. es kann gute gründe geben die groko zu beenden. ein beamteter unfähiger staatssekretär reicht dazu nicht. jeder  weiß doch dass staatssekretär mehr status als einfluss;51;13;101
2018-09-19;diese empörung verstehe ich sehr gut. aber seehofer befördert die lusche wir haben ihn aus dem amt gejagt ;156;38;551
2018-09-19;es ist klar dass die opposition uns in dem stil kritisiert spd ist alles schuld. wenn es die eigenen leute tun verstehe ich es nicht. sogar die presse geht fairer mit andrea nahles um. sie hat gut für uns verhandelt. die alternative wäre regierungsende für einen staatssekretär;77;16;263
